"Age","Income","Loan.Amount.Request","Current.Loan.Expenses","Credit.Score","Property.Price","Loan.Sanction.Amount"
18,2526.48,36413.2,374.45,745.82,58259.02,0
61,3740.93,31978.93,107.98,865.15,59970.57,-999
64,1520.37,49276.3,266.18,697.17,70864.19,34493.41
38,4166.93,117691.9,579.88,738.91,133890.6,76499.74
53,3889.09,287415,807.54,666.1,456084,0
20,1982.65,100702.4,447.22,818.74,152649.8,75526.84
29,2123.95,75134.55,188.65,704.12,116724.9,48837.46
48,3045.4,117395.7,509.23,772.24,143121.7,93916.54
51,1940.66,47458.65,237.19,770.38,60248.73,0
18,1468.45,79480.94,275.73,744.59,92348.31,0
18,1845.13,22966.29,107.83,747.88,42250.84,-999
18,3355.93,100857.3,530.14,780.39,130587.8,75642.97
64,6939.3,137396,1272.8,770.6,229209.9,96177.2
30,1837.76,133238.7,464.95,715.03,194525,93267.11
18,2140.46,46344.75,245.03,825.55,77238.28,32441.32
45,2770.7,155929.6,853.32,637.79,278275.7,0
53,1344.76,51959.02,307.73,843.72,57331.06,0
33,5681.44,92572.4,651.45,841.65,109225.8,74057.92
25,1049.7,29126.07,156.44,659.52,55008.78,0
45,5884.23,249215,667.33,823.34,443171,199372
60,675.61,43246.49,231.07,842.42,65339.77,0
20,1858.32,104417,501.84,655.52,173827.7,67871.06
19,3365.86,116966.1,491.94,872.66,183193.6,116966.1
54,2169.37,121133.5,396.62,716.53,148670.2,84793.47
18,3610.71,236497.8,647.42,781.55,305596.3,189198.2
21,1751.61,36687.24,184.98,778.72,60034.77,25681.07
64,2873.78,70719.98,346.37,848.5,113677.9,49503.99
56,1571.15,123874.5,480.87,699.09,225178,86712.17
58,1356.99,24177.7,122.46,818.25,38755.63,16924.39
27,1555.06,78540.15,263.07,798.43,112282.9,0
19,1579.93,45989.37,371.44,670.24,74669.84,29893.09
36,2722.97,87052.67,532.34,819.83,160168.2,60936.87
19,1188.14,23151.69,188.97,693.27,37155.3,16206.18
56,2440,52434.13,236.26,691.66,94179.5,36703.89
38,1096.44,20739.86,160.65,648.64,25405.64,0
18,1866.78,20891.16,139.12,661.73,32226.95,13579.25
61,1992.36,126320.7,505.88,824.93,205784.5,94740.54
39,2404.06,64195.96,252.48,738.09,105680.4,44937.17
56,1689.4,157551.9,454.76,665.7,-999,102408.7
18,4183.31,156383.5,501.79,818.22,270361.1,117287.6
20,2611.5,27303.93,127.09,725.94,46550.97,19112.75
62,4805.56,71467.93,445.68,834.7,95747.93,57174.34
55,2453.28,110621.7,754.7,832.65,128045.1,77435.17
18,1110.09,27321.65,192.1,644.5,38971.03,0
44,12354.96,201237.5,1009.32,832.58,326377.3,150928.2
47,2309.16,39369.92,193.86,848.11,45409.74,31495.94
65,1815.75,131043,375.21,835.54,230536.3,0
28,2972.65,97906.31,492.38,832.69,114911.2,68534.42
32,3229.52,92523.84,439.44,804.68,153122.5,64766.69
18,2556.52,66814.35,490.85,848.36,100451.4,46770.04
63,2507.34,73176.18,808.04,841.97,116830,51223.33
30,2526.36,129775,505.65,741.99,174449.9,84353.72
30,2123.95,111221.2,613.41,696.31,127575.4,77854.88
55,3463.45,177206.6,551.76,747.24,234775.1,124044.6
63,1657.62,14208.28,163.43,602.23,21355.18,0
18,2884.65,95159.98,440.7,741.11,171739.8,61853.99
47,1377.58,117690.4,431.8,678.08,164797.8,82383.28
28,2045.91,28343.1,136.07,691.45,44201.07,18423.02
26,4147.1,108170.3,604.81,707.45,189276.5,0
28,1538.38,46221.27,257.61,871.2,71054.98,36977.02
46,1129.61,105287.2,473.54,758.17,120665.4,0
36,1010.07,27230.07,155.98,639.55,46240.5,0
41,2687.05,74782.23,357.37,684.38,99494.94,52347.56
64,3263.76,110203.8,400.31,701.98,191975.5,71632.44
27,2591.75,111437.2,692.62,751.3,150887.4,0
55,1668.84,84038.45,484.6,586.84,113867.4,0
48,2667.31,69614.87,313.03,737.78,119043.9,48730.41
60,2313.53,81489.84,245.06,811.49,146643.7,61117.38
32,2774.27,108168.4,319.39,607.91,133907.3,0
18,2465.5,66142.95,682.15,629.64,85153.92,0
21,1390.89,25273.14,125.68,626.7,27848.59,0
42,3220.7,132306.8,394.59,729.64,162948.9,92614.75
57,3835.24,126323.9,600.41,689.4,156070.9,88426.76
30,2165.87,68413,224.15,772.7,116638.3,54730.4
18,3397.41,119517.9,440.62,749.42,190146.9,83662.51
51,2404.36,172014.8,870.13,756.93,288912.7,137611.9
34,2034.02,144829.3,616.85,628.01,226371.6,0
42,3211.59,36994.32,289.23,648.5,56162.79,0
31,2165.87,76750.42,496.67,612.25,129251.4,0
18,1184.79,64945.19,302.47,696.55,88837.19,42214.37
35,4566.26,62712.08,319.7,863.92,105159.3,50169.66
60,2394.85,17700.35,159.83,744.51,22126.42,12390.24
40,2123.95,74396.29,543.89,746.71,106245,52077.4
45,2832.47,149814.8,567.17,784.28,195281,112361.1
31,5294.56,153284.2,512.18,652.49,219191.8,107299
18,960.66,7141.98,76.71,714.81,7859.62,4642.29
22,2766.24,13931.76,172.71,652.4,26026.76,9752.23
18,1746.44,41135.19,287.54,699.07,65088.81,0
26,1901.34,62525.25,241.13,739.8854,72536.56,50020.2
29,2165.1,52723.8,266.73,739.8854,95229.49,0
38,1727.57,24884.94,135.13,728.07,43899.91,16175.21
57,4085.53,97490.65,461.76,739.8854,153863.5,63368.92
42,1825.59,54251.78,191.47,777.77,66446.45,40688.84
19,1852.19,96093.78,438.6,722.14,166782.7,67265.65
18,1785.57,122702.7,363.44,775.08,177054.3,0
64,1913.6,36296.84,213.64,724.52,46254.02,23592.95
18,3329.14,89221.45,792.24,739.8854,152408.9,57993.94
54,3922.92,115183.7,388.2,698.4,130873.8,0
27,2776.09,25531.55,123.94,666.15,37374.7,17872.08
35,3086.19,37531.62,195.43,753.35,50278.41,26272.13
24,2147.07,24454.39,118.23,708.49,36113.24,15895.35
20,1043.82,90836.83,341.76,731.92,125688.9,0
32,2475.46,69897.43,317.82,761.95,77249.95,0
64,3154.32,112220.1,372.81,873.58,148466.3,89776.06
63,1593.66,61595.18,501.55,710.74,76488.22,0
56,3307.18,124511.7,361.14,724.14,221080.2,80932.6
49,936.04,62171,199.32,667.71,98383.68,40411.15
65,942.66,118466.3,338.3,859.91,155022.6,88849.72
34,2165.87,58830.27,299.85,693.06,102262.4,38239.68
34,2729.03,62569.66,353.71,622.5,117749.5,0
34,3355.93,74195.94,435.92,739.8854,87918.21,35209.4
42,2165.87,99720.36,462.01,696,117374.1,64818.23
40,4330.31,82353.54,412.79,798.38,141819.7,65882.83
47,1579.33,67954.57,539.61,660.42,102095.9,0
55,4120.87,67234.75,437.67,789.05,86736.48,50426.06
50,2869.92,37740.72,200.63,625.26,44271.89,0
51,1971.6,77134.92,206.66,697.81,121778.7,0
18,1595.81,88466.92,262.37,684.43,154240.9,57503.5
37,2067.86,38443.42,269.65,760.72,67591.54,30754.74
55,1302.61,30388.71,236.05,810.44,51815.35,22791.53
21,2297.46,94585.2,363.88,742.57,121872.4,66209.64
54,2125.995,185389.8,540.21,822.12,222875.3,35209.4
18,3171.03,72063.14,555.89,799.5,79345.15,54047.36
27,2259.36,13634.93,135.37,787.69,16407.82,10226.2
52,2451.38,33480.17,296.94,641.34,42374.85,0
25,1201.28,14383.6,129.84,834.27,26928.4,10068.52
56,2180.41,14042.25,76.48,777.39,22496.93,0
62,2733.84,35243.26,366.27,814.41,54853.45,24670.28
27,2439.12,78708.58,603.74,621.67,139799.4,0
26,2526.36,66522.88,274.72,751.51,101149.1,49892.16
18,3170.67,39260.48,406.36,612.24,69340.66,0
25,609.17,19024.18,105.91,699.79,35816.25,13316.93
18,853.61,38545.55,198.16,788.34,48499.4,26981.88
47,1433.72,74107.21,287.92,803.98,106893.8,0
25,1728.46,33638.55,353.64,611.02,39910.49,0
34,5068.13,27165.78,130.06,724.55,36281.96,17657.76
56,3180.76,179191.2,557.82,653.12,204268.5,125433.9
58,2577.29,89939.26,508.42,739.53,154902.9,58460.52
57,640.12,39226.27,187.7,756.68,57097.91,29419.7
60,2123.95,147268.9,712.65,857.81,272948.3,110451.6
23,4111.34,88610.55,679.37,670.11,157840,57596.86
44,2642.89,161133.5,544.8,788.84,224318.2,120850.1
51,2679.78,194712.8,602.66,734.41,311714.2,0
38,1973.51,45200.65,172.17,659.09,77989.13,35209.4
23,1942.52,144955.6,817,641.13,175649.4,0
60,2331.18,87726.28,484.3,765.4,163980.3,70181.02
53,4023.44,56314.86,354.5,644.06,96112.04,0
20,21191.32,33504.42,161.42,766.7,62657.95,0
39,2123.95,183558.2,484.48,756.03,343924.7,137668.6
21,2072.9,164782.7,476.09,769.9,242822.8,131826.2
18,2931.62,25925.6,123.57,634.4,47643.69,0
39,4208.12,161774.5,552.45,798.81,227981.8,121330.9
56,2372.46,53520.6,317.46,820.48,64954.93,37464.42
18,3342.49,150868.5,763.93,785.06,177278.2,113151.3
49,3331.82,92655.64,412.41,774.05,136282.9,64858.95
19,3022.85,73730.21,432.05,770.67,95129.17,0
22,1414.25,56480.1,272.22,736.93,78730.9,0
65,1504.8,52425.15,411.86,678.52,90275.34,36697.6
47,2881.35,225987.4,618.39,808,314797.3,180789.9
43,2342.01,81312.13,571.5,617.27,105257.3,0
18,3154.73,77167.82,238.22,710.45,109595,-999
61,5009.79,88369.5,460.98,624.48,159881.3,0
24,1973.51,68144.56,310.71,761.02,75168.26,51108.42
61,1033.33,39366.48,235.61,827,52447.09,31493.18
20,1070.67,40100.07,370,659.62,51492.43,28070.05
18,1199.13,61090.2,386.17,739.8854,93192.52,39708.63
50,3054.85,19555.61,95.98,772.27,23572.15,14666.71
63,1632.13,73058.37,456.04,843.03,85411.52,58446.7
64,944.54,7900.51,76.61,757.97,14265.97,6320.41
63,1199.87,40401.23,153.02,703.36,74106.17,26260.8
61,1567.5,192002.2,607.1,816.27,355398.4,134401.5
64,1051.12,41573.96,269.26,844.12,68862.78,31180.47
47,3662.41,131036.5,569.87,820.12,206791.8,91725.56
18,2323.12,208351,545.9,731.61,348731.9,0
42,3068.75,65350.41,448.9,739.8854,94329.17,52280.33
18,2849.64,167048.6,654,816.42,289592.8,116934.1
62,2616.79,123343.6,576.23,671.66,193231.9,86340.48
51,2165.87,15423.72,111.22,624.72,24679.57,0
18,5326.11,115393.4,622.32,794.23,152543.2,80775.35
28,1896.77,123421.4,470.67,797.91,148846.9,98737.14
45,3133.44,38367.68,289.92,792.65,48230.22,30694.14
55,4829.24,223501.2,587.79,791.63,349941.9,0
44,1759.8,43482.89,250.96,757.25,67097.28,0
21,2052.94,30073.56,147.96,719.08,50336.11,0
55,1273.46,56239.56,413.39,705.31,84817.66,39367.69
25,1580.6,37963.42,201.42,699.5,65847.78,26574.39
55,1650.42,101644.5,495.02,699.91,112156.2,66068.92
48,1713.58,20760.68,165.75,689.09,36898.6,14532.48
47,2682.51,63852.69,414.31,633.37,119571.1,0
34,5093.57,192947.4,770.37,835.55,243047.3,154357.9
39,1017.89,27182.92,138.92,714.21,30273.83,17668.9
64,2424.46,106811.4,408.5,802.11,180353.5,0
62,2165.87,170525.5,807.61,688.91,231239.9,-999
24,1656.44,113215.7,381.81,709.51,196800,73590.21
24,2216.68,51964.78,161.78,626.63,86444.45,0
25,2165.87,233590.9,782.15,738.8,407614.1,151834.1
59,4154.13,110062,410.26,703.38,198363.8,77043.41
54,3911.2,237914.3,629.86,871.8,266328.5,237914.3
18,2062.37,7522.38,82.2,805.37,11463.82,5265.67
18,2453.28,83948.72,468.64,814.62,133373.6,67158.98
37,1595.2,43260.46,424.78,773.47,48908.66,0
47,1466.79,15634.09,174.9,638.9,20029.14,0
52,2368.43,198338.9,669.5,770.83,283202.7,138837.3
44,2123.95,122165.5,390.12,750.04,218643.4,97732.41
18,2960.33,38535.55,257.17,667.77,54945.93,0
46,1728.74,71314.5,517.53,727.43,90649.75,46354.42
46,2239.25,77130.98,369.87,667.12,106362.5,50135.14
26,2099.37,74586.17,253.47,795.61,116454.2,-999
46,5389.31,156464,544.63,730.19,230135.6,109524.8
64,2644.51,37372.93,190.63,668.31,63372.47,26161.05
63,2174.92,21190.64,142.59,651.1,29650.36,14833.45
60,10355.96,280454.6,1002.69,714.71,314343.3,0
41,2959.03,117653.1,434.02,706.15,218416.5,76474.52
43,5856.56,40993.32,216.07,707.46,64993.39,26645.66
48,1633.68,16775.49,120.72,709.92,30961.95,0
56,2443.17,61686.94,326.76,638.86,84481.41,0
18,3234.99,148491.4,523.81,715.8,169933.6,103944
33,1296.36,123077.4,592.52,754.3,207875.4,98461.9
59,3465.52,274989.2,679.76,628.36,325922.5,0
40,3032.96,135317.7,409.87,827.23,254110.1,0
18,2055.92,71333.69,375.205,742.91,105614.2,49933.58
65,1752.69,76136.88,664.15,828.04,90559.38,35209.4
37,1264.58,74086.26,415.55,802.34,138527.8,59269.01
56,1850.31,27515.96,122.6,806.97,43136.65,22012.77
21,4075.8,189267,549.34,688.22,301091.8,132486.9
18,733.4,23056.63,153.01,624.67,38466.14,0
43,2815.58,22749.67,108.52,630.69,36955.14,0
46,4054.88,142150.8,799.73,739.8854,230320.9,92398.02
59,3193.53,112023.7,572.98,850.02,187495.8,112023.7
60,3124.38,154472.4,727.42,771.06,174082.4,108130.7
18,2464.91,163169,446.94,769.62,248017.4,130535.2
48,1879.37,56299.05,263.41,631.47,90118.23,0
26,1647.3,115591.1,340.56,649.44,213142.6,0
50,2449.03,78712.1,327.83,704.31,123083.6,55098.47
60,1540.24,15879.53,85.53,857.06,22086.83,11909.65
44,3909.25,75201.15,542.41,648.74,122069.7,0
44,1670.57,107839.2,681.61,847.14,159600.2,86271.34
50,1603.67,64837.41,702.62,694.41,103699.2,45386.19
37,3899.56,199205.5,583.51,820.13,367930.1,0
62,2702.52,76871.29,352.51,694.54,90601.71,49966.34
60,3494.1,20951.29,91.08,746.57,30167.83,14665.9
42,2987.79,116996.7,396.01,842.15,215467.4,93597.34
36,1973.51,38845.06,382.03,624.65,53345.26,0
18,1097.57,15845.37,171.53,738.66,20890.23,11091.76
18,1469.25,173538,484.16,716.64,268025.1,112799.7
35,8301.9,186589,557.49,692.33,215657.6,0
46,2978.15,65695.62,658.34,677.19,113820.7,45986.93
65,6017.07,206512.2,745.06,801.18,383025.6,165209.7
50,2625.94,17858.65,94.37,739.8854,33112.44,14286.92
65,1233.46,72611.92,372.64,712.98,107806,50828.34
64,5174.66,133824.9,495.18,825.57,224733.7,107059.9
30,1820.06,35209.53,191.59,838.08,58327.02,28167.62
57,1043.08,141566.1,369.11,708.9,249617.1,0
37,3229.31,137815,332.65,780.81,221160.7,96470.53
19,1975.19,57351.73,292.57,671.89,99791.58,40146.21
46,1883.67,46053.17,222.57,684.43,73680.85,32237.22
33,1338.59,33381.01,182.41,636,40870.26,0
18,2453.28,77339.19,573.7,647.9,108488.8,0
37,1574.62,81077.12,359.7,650.84,99051.79,0
62,1683.6,75183.59,278.92,834.42,90671.97,60146.87
18,2469.99,102317.8,918.17,748.16,113335.6,66506.58
56,1513.6,162378.3,448.23,846.37,224875.5,121783.8
55,2140.46,137651,391.01,862.2,160187.1,96355.68
46,3653.49,220044.8,1026.9,700.69,245318.6,154031.4
35,1911.63,114808.1,542.07,728.58,178698.5,74625.28
26,2165.87,83385.33,396.77,753.22,94597.06,58369.73
19,2395.39,79964.45,582.41,796.98,98257.44,0
45,2835.22,247237.2,748.09,675.22,390810.4,160704.2
22,5661.7,115489.1,667.24,742.73,150357.5,0
28,4441.9,39182.67,417.62,649.95,69891.26,0
41,3888.53,185112.3,661.07,666.9,293567.2,120323
30,962.98,23904.3,114.46,682,27987.22,16733.01
22,1769.96,92626.61,375.205,818.56,106692.3,64838.63
50,4012.05,94673.28,531.37,794.27,150271.9,75738.62
18,3172.36,40236.31,198.51,843.23,59907.17,30177.23
53,1896.77,12300.92,91.07,609.07,16750.94,0
39,3498.46,152743.3,711.23,624.38,202862.6,0
28,851.09,41678.64,324.74,733.86,46694.99,29175.05
52,1897.4,118543,580.46,867.84,183227.1,82980.11
18,2123.95,72530.47,548.3,746.26,114017.9,47144.81
64,2123.95,69364.63,355.72,767.65,130878.8,55491.7
65,2829.22,110060.4,371.93,782.64,162464.8,82545.33
48,1338.59,35106.79,192.81,676.32,40069.95,0
49,2339.65,48191.13,368.53,674.08,72958.71,33733.79
26,2123.95,24417.5,138.28,622.6,45460.71,0
48,2123.95,27865.72,136.99,757.08,35428.4,22292.58
54,1207.89,21709.97,139.49,652.55,35903.23,14111.48
36,1973.51,26018.53,122.77,726.83,43520.78,16912.04
52,3360.36,188366.8,524.6,676.78,257620.6,131856.8
22,2370.87,322231.9,786.72,701.61,498476.5,225562.4
64,1963.58,86619.98,460.3,663.05,129952.4,0
64,2418.34,120394.7,468.96,718.03,176066.9,84276.3
62,7068.97,124463.8,873.16,724.42,215826.9,80901.5
36,5690.84,68069.84,611.4,822.6,128524.8,54455.87
32,1453.74,50650.28,327.79,785.22,76834.27,40520.22
18,4317.55,211669.4,900.85,843.02,368828.2,158752
43,1318.79,48680.79,300.1,712.77,55284.82,34076.55
42,2028.57,97695.84,375.205,783.78,135420.3,68387.09
63,2485.38,70565.98,273.9,738.02,129241.5,49396.19
52,2490.77,84574.55,401.29,707.75,157040.2,0
60,1254.74,24268.13,130.2,721.99,27462.39,16987.69
62,2123.95,19205.54,187.53,879.13,31033.37,13443.88
57,1559.27,34282,229.42,762.38,49679.54,25711.5
40,2525.36,68720.36,350.22,720.22,92596.24,44668.23
65,1075.25,76742.92,350.69,807.1,102309.8,53720.04
26,3502.17,136235.4,651.83,876.08,154754.2,102176.5
18,2704.61,15342.72,147.88,688.94,-999,9972.77
58,2749.99,104032.7,409.77,764.64,167212.3,0
18,4284.79,60544.61,168.23,707.71,81515.42,42381.23
27,2453.28,71785.66,577.49,843.43,95403.11,53839.24
37,2165.87,165570,664.04,724.31,286607.6,115899
52,2404.26,51986.65,169.14,773.34,69108.13,36390.66
35,3165.68,84571.36,317.85,851.46,147715.9,63428.52
51,1839.06,84001.6,457.09,694.89,116854.2,54601.04
49,2404.06,106983.4,598.28,868.84,158664,80237.52
47,1246.23,153048.9,590.34,670.73,222539.3,99481.8
65,2123.95,52908.66,251.34,866.13,99248.55,39681.5
18,2006.09,34964.33,251.14,801.88,41569.36,26223.25
43,2140.46,141455.8,711.87,686.49,219249.7,99019.03
64,3052.8,123455.8,431.64,817.14,185734.9,92591.86
38,2882.85,94458.57,443.7,837.18,141469.2,66121
30,2165.87,48082.8,297.5,739.8854,79972.53,31253.82
64,960.56,40087.18,215.83,677.39,55782.21,-999
20,2062.29,41713.51,273.18,669.54,68932.58,0
21,2340.14,194404.7,519.76,706.62,285304.6,126363
60,1809.16,35438.7,404.06,629.14,58504.31,35209.4
20,1707.15,48248.89,536.78,603.9,89870.29,0
36,2474.63,122051.5,669.38,666.49,220540.3,0
24,3355.93,94973.87,349.62,761.56,156140.8,75979.1
61,2050.66,45635.65,443.15,793.97,55052.68,34226.74
63,1833.3,78489.07,420.96,838.54,97301.6,58866.8
18,1419.63,20524.33,229.53,794.85,37341,14367.03
25,2123.95,200776.9,536.57,805.24,286908.2,160621.5
18,1735.46,52203.45,263.46,615.06,69039.04,0
63,2088.22,79992.38,521.24,726.99,147363.6,55994.67
47,2165.87,42414.73,225.28,777.76,71734.38,33931.78
50,1743.44,8111.39,44.23,849.98,14229.14,6489.11
41,1529.72,76415.77,428.63,739.8854,134058.9,57311.83
24,3943.72,234787.8,621.68,757.38,436692.2,187830.3
43,1269.33,25928.04,122.51,710.89,42547.7,16853.23
49,4185.52,68402.77,326.05,773.31,118038.2,54722.22
23,1880.03,71521.61,325.21,724.27,108931.5,50065.13
20,2925.24,79967.77,359.64,677.62,109372.6,0
40,2404.06,146031.3,381.54,804.18,207649.4,116825.1
59,2500.01,99539.83,755.31,733.68,113093.6,64700.89
40,2506.92,47100.74,212.44,788.71,53318.1,37680.59
21,1359.33,82689.81,451.45,785.68,133602.4,57882.87
42,3071.54,63035.7,315.24,739.8854,81389.45,40973.2
35,2537.51,71954.63,386.65,723.56,103358.8,46770.51
18,1880.64,37425.5,416.16,695.85,47077.96,26197.85
41,3355.93,182525.9,873.13,817.09,263747.4,136894.5
46,1941.17,158606.1,536.74,817.04,212595.5,118954.6
48,981.51,119879.6,408,834.85,188662.6,83915.75
44,1598.89,77884.13,210.58,723.93,108406.7,50624.68
54,2945.81,38432.36,380,881.69,49652.41,30745.89
34,2563.44,69887.94,630.52,642.01,94676.74,0
18,1751.56,69385.02,385.01,831.05,91691.95,48569.51
18,2290.86,98688.54,307.5,730.28,114933.2,0
18,1973.51,268621.4,759.25,695.05,392717.1,174603.9
41,3401.96,36581.43,194.87,739.8854,68852.22,25607
48,2820.35,30724.92,310.22,759.42,46453.24,24579.94
22,1874.94,119662.2,528.95,687.24,186944.2,83763.55
39,4195.6,77357.76,427.97,716.79,115071.4,50282.54
49,3235.75,89162.29,442.89,746.41,132115,57955.49
18,2726.42,67141.9,752.43,653.69,89780.26,46999.33
18,2250.22,203893.8,629.48,739.8854,362848.6,0
37,2937.22,54771.6,217.91,736.76,95780.95,35601.54
51,9605.6,209673.7,1023.62,763.73,252550.1,0
18,5372.29,131257.9,699.54,784.04,212828.9,91880.5
64,2123.95,90456.45,271.06,808.59,155886.9,72365.16
40,2290.23,187549.8,520.96,818.57,225383.7,140662.3
41,2590.5,54343.21,269.99,711.46,79872.78,0
18,2165.87,23646.39,171.08,722.3,40402.27,35209.4
31,2350,126175.4,548.25,774.88,201696.7,94631.58
47,3251.03,26453.71,131.94,683.2,43757.56,18517.6
51,1669.31,13418.28,113.8,635.99,20781.58,0
33,4111.21,149775,470.13,684.98,251022.9,0
60,3391.9,61282.36,284.66,652.9,72527.02,42897.65
18,1517.05,33885.08,344.08,639.33,52218.61,0
40,2025.08,126661.6,468.95,739.8854,230497.2,82330.05
65,2615.55,60650.7,232.41,843.03,92487.87,0
21,1400.59,24471.54,89.57,713.57,31847.76,0
49,2614.31,187917.3,533.87,736.27,346069.6,131542.1
18,990.09,57905.12,223.55,650.99,109767,40533.58
61,1173.09,31670.08,161.43,628.73,47325.56,0
39,3355.93,137922.6,785.25,704.53,177723.1,96545.83
62,1941.31,138372.2,641.05,794.89,159146.3,110697.8
53,1400.39,10145.69,107.16,727.93,14089.85,7101.98
62,749.77,17638.73,108.15,625.64,30231.25,12347.11
64,1955.78,119913.5,392.94,788.44,164134.1,89935.1
18,3294.11,74596.05,357.65,669.95,104999.2,52217.24
25,3101.59,83900.36,405.57,618.3,115580.3,0
25,1762.14,42496.23,366.36,739.8854,48690.17,0
59,1870.32,29996.31,137.71,770.59,54241.18,23997.05
38,1974.17,24716.74,128.12,645.47,43657.59,0
65,1686.55,139728.9,712.29,808.19,155803.7,104796.7
43,2489.3,27096.81,125.28,783.1,49191.41,21677.45
21,3129.6,43059.07,129.95,734.81,67629.25,30141.35
56,1973.51,175416.4,564.91,785.3,246694.2,122791.4
48,2453.28,115723.9,642.63,769.82,200047.2,81006.71
21,2950.76,103813.3,498.96,727.7,176805.3,72669.32
18,1827.74,143855.3,790.25,707.93,187818.6,100698.7
43,1917.4,89753.69,316.39,739.8854,148962.1,62827.58
39,2467.78,17513.96,212.12,723.09,28212.76,12259.77
42,5240.26,216843.4,754.66,765.28,306400.6,162632.6
53,4105.86,87788.57,428.23,747.67,142435.9,0
39,1250.74,69091.85,314.44,629.26,112764.8,0
38,1097.66,33019.04,185.35,759.18,48943.98,24764.28
46,2165.87,38783.44,367.98,646.18,51500.07,0
40,3511.28,210479.4,762.74,736.64,342587.2,147335.6
53,2914.55,110459.4,318.58,798.34,159092.5,0
32,1896.77,112611.4,375.205,711.08,190379.7,73197.42
42,1521.58,112320.2,470.26,739.8854,164819.4,84240.19
21,2141.44,73728.08,308.76,667.19,87099.13,51609.66
28,2255.59,56750.73,466.02,739.8854,88311.21,39725.51
21,2857.89,80343.02,347.78,695.6,124950.1,56240.11
65,2509.33,92927.45,411.17,811.03,153943.3,0
57,2630.28,137045.3,509.27,679.51,162653,95931.69
18,2404.06,71199.49,530.86,677.95,79318.39,35209.4
18,2235.85,99107.78,487.48,666.68,146397.8,0
18,4894.51,56480.79,417.62,648.4,95369.63,0
59,2361.93,25132.93,134.69,646.92,41178.3,0
34,958.66,103774.6,294.65,849.66,149911.6,83019.72
39,3090.66,58641.74,292.82,769.35,90156.76,43981.3
29,2879.27,11832.98,92.87,613.84,15356.64,0
43,3599.31,93433.9,669.59,739,119174.8,65403.73
53,1896.77,52741.43,216.39,852.52,70978.89,42193.14
55,1756.55,21285.38,254.92,663.11,25644.31,14899.77
38,1211.57,18278.97,116.65,722.59,26481.63,12795.28
27,1218.02,20759.14,143.28,715.28,27465.34,13493.44
25,2628.23,25219.17,127.91,682.43,27807.59,16392.46
